station_id,name_primary,name_latin,lat,lon,country_code,esr_code,osm_node_id,osm_way_id,osm_relation_id,wikidata_id,wikipedia_ru,parovoz_url,railwayz_id,current_status,geometry_quality,notes,created_at,updated_at
AZ.STN.Ulduz,Ulduz,Ulduz,40.414963,49.8914348,AZ,,3896778915,,,Q1109176,az:Ulduz metrostansiyası,,,open,exact,,,
AZ.STN.Kohne_Tramvay_Deposu,Köhnə Tramvay Deposu,Kohne Tramvay Deposu,40.4006657,49.8465791,AZ,,3908307807,,,,,,,open,exact,,,
AZ.STN.Baku_Central_Railway_Station,Baku Central Railway Station,Baku Central Railway Station,40.3805137,49.8498448,AZ,,3950438053,,,Q4076080,az:Bakı Dəmir Yolu Vağzalı,,,open,exact,,,
AZ.STN.Salamalik,Salamalik,Salamalik,38.8770691,46.0751337,AZ,,3963704035,,,,,,,open,exact,,,
AZ.STN.Sederek,Sədərək,Sederek,39.6268598,44.8872381,AZ,,3963722257,,,,,,,open,exact,,,
AZ.STN.111_km,111 km,111 km,39.0874033,48.7035993,AZ,,3966409998,,,,,,,open,exact,,,
AZ.STN.Goyshaban,Göyşaban,Goyshaban,38.8051473,48.8316849,AZ,,3979361625,,,,,,,open,exact,,,
AZ.STN.Agcabedi_stansiyasi,Ağcabədi stansiyası,Agcabedi stansiyasi,40.0538268,47.4214604,AZ,,4020103049,,,,,,,open,exact,,,
AZ.STN.6,№6,№6,40.5042974,49.6633203,AZ,,4087168091,,,,,,,open,exact,,,
AZ.STN.2515_Km,2515 Km,2515 Km,41.3122779,48.9057535,AZ,,4087191634,,,,,,,open,exact,,,
AZ.STN.2511_Km,2511 Km,2511 Km,41.3508464,48.888474,AZ,,4087192370,,,,,,,open,exact,,,
AZ.STN.2487_Km,2487 Km,2487 Km,41.5354787,48.7555435,AZ,,4087193759,,,,,,,open,exact,,,
AZ.STN.Memar_Ajami,Memar Ajami,Memar Ajami,40.4106807,49.8139435,AZ,,4161594118,,,Q3025490,az:Memar Əcəmi metrostansiyası,,,open,exact,,,
AZ.STN.Avtovagzal_Metro_Stansiyasi,Avtovağzal Metro Stansiyası,Avtovagzal Metro Stansiyasi,40.421508,49.7952155,AZ,,4168101319,,,Q12836192,az:Avtovağzal metrostansiyası,,,open,exact,,,
AZ.STN.2_sayli_Sheher_Klinik_Xestexanasi,2 saylı Şəhər Klinik Xəstəxanası,2 sayli Sheher Klinik Xestexanasi,40.3825612,49.8643575,AZ,,4333252493,,,,,,,open,exact,,,
AZ.STN.Cheshidleme_Stansiyasi__Yashma,Çeşidləmə Stansiyası \ Yaşma,Cheshidleme Stansiyasi \ Yashma,40.6807009,49.5003838,AZ,,4376977883,,,,,,,open,exact,,,
AZ.STN.Depo__Yashma_Baglari,Depo \ Yaşma Bağları,Depo \ Yashma Baglari,40.6719333,49.5074132,AZ,,4376977884,,,,,,,open,exact,,,
AZ.STN.Lenkaran-chay,Lənkaran-çay,Lenkaran-chay,38.7334807,48.8657374,AZ,,4377010734,,,,,,,open,exact,,,
AZ.STN.172_km,172 km,172 km,38.5931248,48.871404,AZ,,4377016229,,,,,,,open,exact,,,
AZ.STN.116_km,116 km,116 km,39.896605,48.1270161,AZ,,4377021233,,,,,,,open,exact,,,
AZ.STN.178_km,178 km,178 km,39.5547445,47.5923084,AZ,,4377022958,,,,,,,open,exact,,,
AZ.STN.182_km,182 km,182 km,39.5401004,47.5583746,AZ,,4377023190,,,,,,,open,exact,,,
AZ.STN.187_km,187 km,187 km,39.5147124,47.4999049,AZ,,4377024138,,,,,,,open,exact,,,
AZ.STN.194_km,194 km,194 km,39.4814928,47.3863766,AZ,,4377028279,,,,,,,open,exact,,,
AZ.STN.198_km,198 km,198 km,39.4662612,47.36033,AZ,,4377028280,,,,,,,open,exact,,,
AZ.STN.Yevlax_yeni_avtovogzal_-_main_bus_station,Yevlax yeni avtovoğzal - main bus station,Yevlax yeni avtovoğzal - main bus station,40.6829804,46.4065978,AZ,,4464632490,,,,,,,open,exact,,,
AZ.STN.Hovsan_Stansiyasi,Hövsan Stansiyası,Hovsan Stansiyasi,40.3560019,50.0823089,AZ,,4567152731,,,,,,,open,exact,,,
AZ.STN.Zabrat-2,Zabrat-2,Zabrat-2,40.4881998,49.9593374,AZ,,4568209104,,,,,,,open,exact,,,
AZ.STN.Yalama,Yalama,Yalama,41.7628705,48.5807908,AZ,,4595155621,,,Q122681913,,,,open,exact,,,
AZ.STN.Alatava_korpusu,Alatava körpüsü,Alatava körpüsü,40.4030082,49.8190436,AZ,,4658539789,,,,,,,open,exact,,,
AZ.STN.Azer_Neft_Yag,Azər Neft Yağ,Azer Neft Yag,40.3772671,49.9104706,AZ,,4802437812,,,,,,,open,exact,,,
AZ.STN.Mehemmed_Hadi,Məhəmməd Hadi,Mehemmed Hadi,40.3724161,49.9520678,AZ,,4802441983,,,Q25394155,az:Həzi Aslanov-2 metrostansiyası,,,open,exact,,,
AZ.STN.Avtovagzal_Xudat,Avtovağzal Xudat,Avtovagzal Xudat,41.6229215,48.6867834,AZ,,4826403023,,,,,,,open,exact,,,
AZ.STN.Alat,Alat,Alat,39.9721181,49.4430383,AZ,,4851710143,,,,,,,open,exact,,,
AZ.STN.Berde,Bərdə,Berde,40.3682166,47.1119392,AZ,,4923927139,,,,,,,open,exact,,,
AZ.STN.Aqtaw-Quriq,Aqtaw-Qurıq,Aqtaw-Qurıq,43.1625291,51.4425481,AZ,,4925998066,,,,,,,open,exact,,,
AZ.STN.Xidirli_Stansiyasi,Xıdırlı Stansiyası,Xidirli Stansiyasi,39.8894802,49.223951,AZ,,4930233752,,,,,,,open,exact,,,
AZ.STN.Leki,Ləki,Leki,40.553927,47.426019,AZ,,4933662971,,,,,,,open,exact,,,
AZ.STN.Zaqatala_Bus_Station,Zaqatala Bus Station,Zaqatala Bus Station,41.6018676,46.6579638,AZ,,4945291521,,,,,,,open,exact,,,
AZ.STN.Bus_Station,Bus Station,Bus Station,38.4452349,48.8756473,AZ,,5117862623,,,,,,,open,exact,,,
AZ.STN.Bileceri_Qesebe_Stansiyasi,Biləcəri Qəsəbə Stansiyası,Bileceri Qesebe Stansiyasi,40.4324771,49.8046844,AZ,,5162796046,,,,,,,open,exact,,,
AZ.STN.28_May_mst,28 May mst,28 May mst,40.3798464,49.8485991,AZ,,5176498843,,,,,,,open,exact,,,
AZ.STN.28_May,28 May,28 May,40.3798432,49.8486908,AZ,,5176498844,,,,,,,open,exact,,,
AZ.STN.Avtovagzal,Avtovağzal,Avtovagzal,40.421318,49.7952372,AZ,,5176509732,,,,,,,open,exact,,,
AZ.STN.Turkmenbasy_Passenger_Ferry,Turkmenbasy Passenger Ferry,Turkmenbasy Passenger Ferry,40.0038462,53.0158336,AZ,,5602521885,,,,,,,open,exact,,,
AZ.STN.Qazax_Stansiyasi,Qazax Stansiyası,Qazax Stansiyasi,41.0994928,45.3362632,AZ,,5853817181,,,,,,,open,exact,,,
AZ.STN.Qovlar_Stansiyasi,Qovlar Stansiyası,Qovlar Stansiyasi,40.948265,45.7382471,AZ,,5872875591,,,,,,,open,exact,,,
AZ.STN.Kanat_Yolu__Mingechevir,Kanat Yolu \ Mingəçevir,Kanat Yolu \ Mingechevir,40.7702842,47.0379929,AZ,,5892946879,,,,,,,open,exact,,,
AZ.STN.Shehidler_Xiyabani,Şəhidlər Xiyabanı,Shehidler Xiyabani,40.3585101,49.8285034,AZ,,5913686986,,,Q16415369,az:Şəhidlər Xiyabanı stansiyası,,,open,exact,,,
AZ.STN.Baki_Ag_Sheher,Bakı Ağ Şəhər,Baki Ag Sheher,40.3788687,49.8899873,AZ,,5995369231,,,,,,,open,exact,,,
AZ.STN.B-4,B-4,B-4,40.3937251,49.8282314,AZ,,5996343785,,,,,,,open,exact,,,
AZ.STN.Pirshagi_Stansiyasi,Pirşağı Stansiyası,Pirshagi Stansiyasi,40.5533259,49.8871491,AZ,,6005205325,,,,,,,open,exact,,,
AZ.STN.Koroglu_Avtobus_stansiyasi,Koroğlu Avtobus stansiyası,Koroglu Avtobus stansiyasi,40.4209435,49.9188878,AZ,,6149989580,,,,,,,open,exact,,,
AZ.STN.Ordubad_Bus_Terminal,Ordubad Bus Terminal,Ordubad Bus Terminal,38.9065186,46.0197172,AZ,,6174449373,,,,,,,open,exact,,,
AZ.STN.Chilov_Terminal,Çilov Terminal,Chilov Terminal,40.3088452,50.5872747,AZ,,6239218361,,,,,,,open,exact,,,
AZ.STN.Baku_Bus_Depo__Zig,Baku Bus Depo \ Zığ,Baku Bus Depo \ Zig,40.3561722,49.9794455,AZ,,6298433289,,,,,,,open,exact,,,
AZ.STN.Memmedli_Stansiyasi,Məmmədli Stansiyası,Memmedli Stansiyasi,40.5133239,49.9451982,AZ,,6518304819,,,,,,,open,exact,,,
AZ.STN.Zabrat_1_Stansiyasi,Zabrat 1 Stansiyası,Zabrat 1 Stansiyasi,40.4712613,49.9546474,AZ,,6518322492,,,,,,,open,exact,,,
AZ.STN.Novxani_Stansiyasi,Novxanı Stansiyası,Novxani Stansiyasi,40.5563009,49.7779749,AZ,,6518326476,,,,,,,open,exact,,,
AZ.STN.Bakixanov_Stansiyasi__Sabunchu,Bakıxanov Stansiyası \ Sabunçu,Bakixanov Stansiyasi \ Sabunchu,40.4319642,49.9536942,AZ,,6527869839,,,,,,,open,exact,,,
AZ.STN.Tulun_Bus_Station,Tulun Bus Station,Tulun Bus Station,38.9453267,48.0649515,AZ,,6598042010,,,,,,,open,exact,,,
AZ.STN.Sabunchu,Sabunçu,Sabunchu,40.4459779,49.9467851,AZ,,6742505560,,,,,,,open,exact,,,
AZ.STN.Bakixanov,Bakıxanov,Bakixanov,40.4319376,49.9538442,AZ,,6742509928,,,,,,,open,exact,,,
AZ.STN.Behram_Gur,Bəhram Gur,Behram Gur,40.3602847,49.8331649,AZ,,6763552177,,,Q16415138,az:Bəhram Gur stansiyası,,,open,exact,,,
AZ.STN.AYNA,AYNA,AYNA,40.4233408,49.9099324,AZ,,7124431486,,,,,,,open,exact,,,
AZ.STN.Ferry_Terminal,Ferry Terminal,Ferry Terminal,39.9730288,49.4427897,AZ,,7246450854,,,,,,,open,exact,,,
AZ.STN.Makhachkala,Makhachkala,Makhachkala,42.9933088,47.4953643,AZ,,7332332750,,,,,,,open,exact,,,
AZ.STN.Kanat_stansiyasi_1,Kanat stansiyası 1,Kanat stansiyasi 1,41.7177928,46.4191548,AZ,,7365242562,,,,,,,open,exact,,,
AZ.STN.Kanat_stansiyasi_2,Kanat stansiyası 2,Kanat stansiyasi 2,41.7242146,46.4249861,AZ,,7365242563,,,,,,,open,exact,,,
AZ.STN.Kohne_Avtovagzal__Agcabedi,Köhnə Avtovağzal \ Ağcabədi,Kohne Avtovagzal \ Agcabedi,40.0506056,47.4482372,AZ,,7472428316,,,,,,,open,exact,,,
AZ.STN.Sumqayit,Sumqayıt,Sumqayit,40.5611457,49.6813023,AZ,,7542580360,,,,,,,open,exact,,,
AZ.STN.Avtovagzal__Shabran,Avtovağzal \ Şabran,Avtovagzal \ Shabran,41.2017116,48.9810272,AZ,,7598446989,,,,,,,open,exact,,,
AZ.STN.22_35_40_141,"22, 35, 40, 141","22, 35, 40, 141",40.4184712,49.9629388,AZ,,7868104885,,,,,,,open,exact,,,
AZ.STN.Xirdalan,Xırdalan,Xirdalan,40.4461023,49.7486992,AZ,,8132034726,,,,,,,open,exact,,,
AZ.STN.Sumqayitchay,Sumqayıtçay,Sumqayitchay,40.556441,49.6103302,AZ,,8141178517,,,,,,,open,exact,,,
AZ.STN.Khyrdalan_railway_station,Khyrdalan railway station,Khyrdalan railway station,40.4458169,49.7480334,AZ,,8157346606,,,,,,,open,exact,,,
AZ.STN.Qamishliq,Qamışlıq,Qamishliq,38.62592,48.8728976,AZ,,8157398629,,,,,,,open,exact,,,
AZ.STN.Zarat,Zarat,Zarat,40.9453143,49.2727358,AZ,,8158642285,,,,,,,open,exact,,,
AZ.STN.Karrar_Stansiyasi,Karrar Stansiyası,Karrar Stansiyasi,40.3079933,48.2615125,AZ,,8369394603,,,,,,,open,exact,,,
AZ.STN.Shekikend_stansiyasi,Şəkikənd stansiyası,Shekikend stansiyasi,40.9209997,47.2052211,AZ,,8413096234,,,,,,,open,exact,,,
AZ.STN.Neftchala,Neftçala,Neftchala,39.3102041,49.1528274,AZ,,8509816084,,,,,,,open,exact,,,
AZ.STN.Baki,Bakı,Baki,40.3807099,49.8507303,AZ,,8595726812,,,,,,,open,exact,,,
AZ.STN.Zabrat-1,Zabrat-1,Zabrat-1,40.4715263,49.954444,AZ,,8595761423,,,,,,,open,exact,,,
AZ.STN.Goradil,Goradil,Goradil,40.5524951,49.8289043,AZ,,8595761441,,,,,,,open,exact,,,
AZ.STN.Liman,Liman,Liman,38.8577189,48.8108684,AZ,,8631114444,,,,,,,open,exact,,,
AZ.STN.Naxchivan,Naxçıvan,Naxchivan,39.1887428,45.4032972,AZ,,8631252675,,,,,,,open,exact,,,
AZ.STN.Mususlu_Stansiyasi,Müsuslü Stansiyası,Mususlu Stansiyasi,40.4359228,47.9377216,AZ,,8747335900,,,,,,,open,exact,,,
AZ.STN.Qebele_Stansiyasi,Qəbələ Stansiyası,Qebele Stansiyasi,40.822436,47.6944906,AZ,,8755506302,,,,,,,open,exact,,,
AZ.STN.Agdash,Ağdaş,Agdash,40.6409681,47.5577545,AZ,,8755531346,,,,,,,open,exact,,,
AZ.STN.Xocesen_Depo_Metro,Xocəsən Depo Metro,Xocesen Depo Metro,40.4230824,49.7796111,AZ,,8809282576,,,Q114472656,az:Xocəsən metrostansiyası,,,open,exact,,,
AZ.STN.Kurdemir_Stansiyasi,Kürdǝmir Stansiyası,Kurdemir Stansiyasi,40.3453871,48.1458154,AZ,,8893256424,,,,,,,open,exact,,,
AZ.STN.Sigirli_Stansiyasi,Sığırlı Stansiyası,Sigirli Stansiyasi,40.2613545,48.4129742,AZ,,8922805336,,,,,,,open,exact,,,
AZ.STN.Pirsaat_Stansiyasi,Pirsaat Stansiyası,Pirsaat Stansiyasi,40.0495728,49.0470993,AZ,,9063060043,,,,,,,open,exact,,,
AZ.STN.Nevahi_stansiyasi,Nəvahi stansiyası,Nevahi stansiyasi,40.0178168,49.1428193,AZ,,9064652981,,,,,,,open,exact,,,
AZ.STN.Mugan_stansiyasi,Muğan stansiyası,Mugan stansiyasi,40.099632,48.818382,AZ,,9080248222,,,,,,,open,exact,,,
AZ.STN.Elikend_Stansiyasi,Əlikənd Stansiyası,Elikend Stansiyasi,40.5146026,47.5408646,AZ,,9124749027,,,,,,,open,exact,,,
AZ.STN.Ucar_Stansiyasi,Ucar Stansiyası,Ucar Stansiyasi,40.509058,47.6497865,AZ,,9162634974,,,,,,,open,exact,,,
AZ.STN.Leki_Stansiyasi,Ləki Stansiyası,Leki Stansiyasi,40.5541255,47.4261546,AZ,,9183848442,,,,,,,open,exact,,,
AZ.STN.Yevlax_Stansiyasi,Yevlax Stansiyası,Yevlax Stansiyasi,40.6202111,47.1493506,AZ,,9335634741,,,,,,,open,exact,,,
AZ.STN.Mingechevir_Stansiyasi,Mingəçevir Stansiyası,Mingechevir Stansiyasi,40.6371192,47.0027545,AZ,,9370965968,,,,,,,open,exact,,,
