station_id,name,language,valid_from,valid_to,name_type,source_id,notes
RU.STN.Barrikadnaya,Барыкадная,und,,,alt,SRC.osm,
RU.STN.Barrikadnaya,ബാരിക്കാഡ്നായ,und,,,alt,SRC.osm,
RU.STN.Anapa,Анапа,ru,,,official,SRC.osm,
RU.STN.Devino,Devino,ru,,,official,SRC.osm,
RU.STN.Devino,Девино,und,,,alt,SRC.osm,
RU.STN.Verbilki,Verbilki,ru,,,official,SRC.osm,
RU.STN.Verbilki,Вербилки,und,,,alt,SRC.osm,
RU.STN.Izyly,Изылы,ru,,,official,SRC.osm,
RU.STN.Izyly,141 км,und,,,alt,SRC.osm,
RU.STN.Kurundus,Kurundus,ru,,,official,SRC.osm,
RU.STN.Kurundus,Курундус,und,,,alt,SRC.osm,
RU.STN.Zveroboyka,Зверобойка,ru,,,official,SRC.osm,
RU.STN.Koybyga,Koybyga,ru,,,official,SRC.osm,
RU.STN.Koybyga,Koybyga Halt,und,,,alt,SRC.osm,
RU.STN.Koybyga,Койбыга,und,,,alt,SRC.osm,
RU.STN.Koltyrak,Колтырак,ru,,,official,SRC.osm,
RU.STN.Novyy_Istok,Новый Исток,ru,,,official,SRC.osm,
RU.STN.Stroitelnyy,Stroitel'nyy,ru,,,official,SRC.osm,
RU.STN.Stroitelnyy,Строительный,und,,,alt,SRC.osm,
RU.STN.Starotitarovka,Старотитаровка,ru,,,official,SRC.osm,
RU.STN.Krasnaya_Strelya,Krasnaya Strelya,ru,,,official,SRC.osm,
RU.STN.Krasnaya_Strelya,Krasnaja Strela,und,,,alt,SRC.osm,
RU.STN.Krasnaya_Strelya,Красная Стрела,und,,,alt,SRC.osm,
RU.STN.Garin-Mikhailovsky_Square,Garin-Mikhailovsky Square,ru,,,official,SRC.osm,
RU.STN.Garin-Mikhailovsky_Square,Площадь Гарина-Михайловского,und,,,alt,SRC.osm,
RU.STN.Garin-Mikhailovsky_Square,加林 - 米哈伊洛夫斯基广场,und,,,alt,SRC.osm,
RU.STN.Temryuk,Temryuk,ru,,,official,SRC.osm,
RU.STN.Temryuk,Temrjuk,und,,,alt,SRC.osm,
RU.STN.Temryuk,Темрюк,und,,,alt,SRC.osm,
RU.STN.Krasnyi_Prospekt,Krasnyi Prospekt,ru,,,official,SRC.osm,
RU.STN.Krasnyi_Prospekt,Красный проспект,und,,,alt,SRC.osm,
RU.STN.Lenin_Square,Lenin Square,ru,,,official,SRC.osm,
RU.STN.Lenin_Square,Площадь Ленина,und,,,alt,SRC.osm,
RU.STN.Uralskaya,Uralskaya,ru,,,official,SRC.osm,
RU.STN.Uralskaya,Estação Uralhskaia,und,,,alt,SRC.osm,
RU.STN.Uralskaya,Stacja Uralskaja,und,,,alt,SRC.osm,
RU.STN.Uralskaya,Уральская,und,,,alt,SRC.osm,
RU.STN.Uralskaya,Уральська,und,,,alt,SRC.osm,
RU.STN.Geologicheskaya-1,Geologicheskaya,ru,,,official,SRC.osm,
RU.STN.Geologicheskaya-1,Estação Gueologuitcheskaia,und,,,alt,SRC.osm,
RU.STN.Geologicheskaya-1,Stacja Gieologiczeskaja,und,,,alt,SRC.osm,
RU.STN.Geologicheskaya-1,Геологическая,und,,,alt,SRC.osm,
RU.STN.Mashinostroiteley,Mashinostroiteley,ru,,,official,SRC.osm,
RU.STN.Mashinostroiteley,Estação Machinostroitelei,und,,,alt,SRC.osm,
RU.STN.Mashinostroiteley,Stacja Maszynostroitielej,und,,,alt,SRC.osm,
RU.STN.Mashinostroiteley,Машинобудівників,und,,,alt,SRC.osm,
RU.STN.Mashinostroiteley,Машиностроителей,und,,,alt,SRC.osm,
RU.STN.Ploshchad_1905_Goda,Ploshchad 1905 Goda,ru,,,official,SRC.osm,
RU.STN.Ploshchad_1905_Goda,Estação Ploshchad Tysiatcha Deviatssot Piatogo Goda,und,,,alt,SRC.osm,
RU.STN.Ploshchad_1905_Goda,Plosjtsjad 1905 goda,und,,,alt,SRC.osm,
RU.STN.Ploshchad_1905_Goda,Stacja Plac 1905 Roku,und,,,alt,SRC.osm,
RU.STN.Ploshchad_1905_Goda,Площадь 1905 года,und,,,alt,SRC.osm,
RU.STN.Prospekt_Kosmonavtov,Prospekt Kosmonavtov,ru,,,official,SRC.osm,
RU.STN.Prospekt_Kosmonavtov,Estação Prospekt Kosmonavtov,und,,,alt,SRC.osm,
RU.STN.Prospekt_Kosmonavtov,Stacja Prospekt Kosmonautów,und,,,alt,SRC.osm,
RU.STN.Prospekt_Kosmonavtov,Проспект Космонавтов,und,,,alt,SRC.osm,
RU.STN.Prospekt_Kosmonavtov,Проспект Космонавтів,und,,,alt,SRC.osm,
RU.STN.Uralmash,Uralmash,ru,,,official,SRC.osm,
RU.STN.Uralmash,Estação Uralmach,und,,,alt,SRC.osm,
RU.STN.Uralmash,Stacja Urałmasz,und,,,alt,SRC.osm,
RU.STN.Uralmash,Уралмаш,und,,,alt,SRC.osm,
RU.STN.Grechishkino,Гречишкино,ru,,,official,SRC.osm,
RU.STN.Vladykino,Vladykino,ru,,,official,SRC.osm,
RU.STN.Vladykino,Владикіне,und,,,alt,SRC.osm,
RU.STN.Vladykino,Владикіно,und,,,alt,SRC.osm,
RU.STN.Vladykino,Владыкино,und,,,alt,SRC.osm,
RU.STN.Vladykino,Уладыкіна,und,,,alt,SRC.osm,
RU.STN.Vorobyovy_Gory,Vorobyovy Gory,ru,,,official,SRC.osm,
RU.STN.Vorobyovy_Gory,Sparvbergen,und,,,alt,SRC.osm,
RU.STN.Vorobyovy_Gory,Sperlingsberge,und,,,alt,SRC.osm,
RU.STN.Vorobyovy_Gory,Spurvebakkerne,und,,,alt,SRC.osm,
RU.STN.Vorobyovy_Gory,Spurvehøyden,und,,,alt,SRC.osm,
RU.STN.Vorobyovy_Gory,Varblasemäed,und,,,alt,SRC.osm,
RU.STN.Vorobyovy_Gory,Veréb-hegy,und,,,alt,SRC.osm,
RU.STN.Vorobyovy_Gory,Вераб'ёвы Горы,und,,,alt,SRC.osm,
RU.STN.Vorobyovy_Gory,Воробйові гори,und,,,alt,SRC.osm,
RU.STN.Vorobyovy_Gory,Воробьёвы горы,und,,,alt,SRC.osm,
RU.STN.Vorobyovy_Gory,വോറോബിയോവി ഗോറി,und,,,alt,SRC.osm,
RU.STN.Novoslobodskaya,Novoslobodskaya,ru,,,official,SRC.osm,
RU.STN.Novoslobodskaya,Новаслабодская,und,,,alt,SRC.osm,
RU.STN.Novoslobodskaya,Новослободская,und,,,alt,SRC.osm,
RU.STN.Novoslobodskaya,Новослобідська,und,,,alt,SRC.osm,
RU.STN.Novoslobodskaya,നോവോസ്‌ലോബോഡ്സ്കായ,und,,,alt,SRC.osm,
RU.STN.Lesok,Лесок,ru,,,official,SRC.osm,
RU.STN.Krestyanskaya_Zastava,Krestyanskaya Zastava,ru,,,official,SRC.osm,
RU.STN.Krestyanskaya_Zastava,Estação Krestianskaia Zastava,und,,,alt,SRC.osm,
RU.STN.Krestyanskaya_Zastava,Krest'janskaja Zastava,und,,,alt,SRC.osm,
RU.STN.Krestyanskaya_Zastava,Krestjanskaja zastawa,und,,,alt,SRC.osm,
RU.STN.Krestyanskaya_Zastava,Kresťanskaja Zastava,und,,,alt,SRC.osm,
RU.STN.Krestyanskaya_Zastava,Крестьянская Застава,und,,,alt,SRC.osm,
RU.STN.Krestyanskaya_Zastava,Селянська застава,und,,,alt,SRC.osm,
RU.STN.Krestyanskaya_Zastava,Сялянская Застава,und,,,alt,SRC.osm,
RU.STN.Krestyanskaya_Zastava,ക്രെസ്റ്റ്യാൻസ്കായ സസ്‌റ്റാവ,und,,,alt,SRC.osm,
RU.STN.818_km,818 км,ru,,,official,SRC.osm,
RU.STN.1375_km,1375 км,ru,,,official,SRC.osm,
RU.STN.Titarovka,Титаровка,ru,,,official,SRC.osm,
RU.STN.Molkino,Молькино,ru,,,official,SRC.osm,
RU.STN.Kupchino,Kupchino,ru,,,official,SRC.osm,
RU.STN.Kupchino,Купчино,und,,,alt,SRC.osm,
RU.STN.Khabarovsk_I,Хабаровск I,ru,,,official,SRC.osm,
RU.STN.Protoka,Протока,ru,,,official,SRC.osm,
RU.STN.Protoka,Protoka,und,,,alt,SRC.osm,
RU.STN.Yangarka,Янгарка,ru,,,official,SRC.osm,
RU.STN.Obskoe_more,Обское море,ru,,,official,SRC.osm,
RU.STN.Bolshaya_Volga,Bolshaya Volga,ru,,,official,SRC.osm,
RU.STN.Bolshaya_Volga,Большая Волга,und,,,alt,SRC.osm,
RU.STN.Pronya,Проня,ru,,,official,SRC.osm,
RU.STN.Lashma,Лашма,ru,,,official,SRC.osm,
RU.STN.Zapishchikovo,Запищиково,ru,,,official,SRC.osm,
RU.STN.Krasnogvardeyskaya,Krasnogvardeyskaya,ru,,,official,SRC.osm,
RU.STN.Krasnogvardeyskaya,Красногвардейская,und,,,alt,SRC.osm,
RU.STN.Krasnogvardeyskaya,Червоногвардійська,und,,,alt,SRC.osm,
RU.STN.Krasnogvardeyskaya,Чырвонагвардзейская,und,,,alt,SRC.osm,
RU.STN.Krasnogvardeyskaya,ക്രാസ്നോഗ്വാർഡെസ്കായ,und,,,alt,SRC.osm,
RU.STN.Izvest,Известь,ru,,,official,SRC.osm,
RU.STN.Vysha,Выша,ru,,,official,SRC.osm,
RU.STN.Vysha,ヴイシャ,und,,,alt,SRC.osm,
RU.STN.858_km,858 км,ru,,,official,SRC.osm,
RU.STN.Lyakhovka,Ляховка,ru,,,official,SRC.osm,
RU.STN.Lyakhovka,847 км,und,,,alt,SRC.osm,
RU.STN.820_km,820 км,ru,,,official,SRC.osm,
RU.STN.Chufarovo,Чуфарово,ru,,,official,SRC.osm,
RU.STN.Chufarovo,チュファロヴォ,und,,,alt,SRC.osm,
RU.STN.Veshkayma,Вешкайма,ru,,,official,SRC.osm,
RU.STN.Veshkayma,ヴェシカイマ,und,,,alt,SRC.osm,
RU.STN.Sharlovo,Шарлово,ru,,,official,SRC.osm,
RU.STN.Chais,Чаис,ru,,,official,SRC.osm,
RU.STN.Ust-Inza,Усть-Инза,ru,,,official,SRC.osm,
RU.STN.Ust-Inza,691 км,und,,,alt,SRC.osm,
RU.STN.Roshchitsa,Рощица,ru,,,official,SRC.osm,
RU.STN.Kuznetsk,Kuznetsk,ru,,,official,SRC.osm,
RU.STN.Kuznetsk,Кузнецк,und,,,alt,SRC.osm,
RU.STN.Kuznetsk,クズネツク,und,,,alt,SRC.osm,
RU.STN.Syuzyum,Сюзюм,ru,,,official,SRC.osm,
RU.STN.Syuzyum,747 км,und,,,alt,SRC.osm,
RU.STN.Syuzyum,Sjussjum,und,,,alt,SRC.osm,
RU.STN.Shnaevo,Шнаево,ru,,,official,SRC.osm,
RU.STN.727_km,727 км,ru,,,official,SRC.osm,
RU.STN.Saevka,Саевка,ru,,,official,SRC.osm,
RU.STN.Nikulino,Никулино,ru,,,official,SRC.osm,
RU.STN.Nikulino,300 км,und,,,alt,SRC.osm,
RU.STN.Rublevo,Рублёво,ru,,,official,SRC.osm,
RU.STN.Semiley,Семилей,ru,,,official,SRC.osm,
RU.STN.Semiley,649 км,und,,,alt,SRC.osm,
RU.STN.Nechaevka,Нечаевка,ru,,,official,SRC.osm,
RU.STN.Nechaevka,191 км,und,,,alt,SRC.osm,
RU.STN.Nechaevka,632 км,und,,,alt,SRC.osm,
RU.STN.Paygarm,Пайгарм,ru,,,official,SRC.osm,
RU.STN.Barysh,Барыш,ru,,,official,SRC.osm,
RU.STN.Orenburg,Оренбург,ru,,,official,SRC.osm,
RU.STN.Orenburg,Orenburg,und,,,alt,SRC.osm,
RU.STN.Orenburg,オレンブルク,und,,,alt,SRC.osm,
RU.STN.Mayachnaya,Маячная,ru,,,official,SRC.osm,
RU.STN.Iletsk_2,Илецк 2,ru,,,official,SRC.osm,
RU.STN.Tirazh,Тираж,ru,,,official,SRC.osm,
RU.STN.30_km,30 км,ru,,,official,SRC.osm,
RU.STN.Sakmarskaya,Сакмарская,ru,,,official,SRC.osm,
RU.STN.180_km,180 км,ru,,,official,SRC.osm,
RU.STN.180_km,Знаменка,und,,,alt,SRC.osm,
RU.STN.Blyava,Блява,ru,,,official,SRC.osm,
RU.STN.Mednogorsk,Медногорск,ru,,,official,SRC.osm,
RU.STN.Mednogorsk,Mednogorsk,und,,,alt,SRC.osm,
RU.STN.Mednogorsk,メドノゴルスク,und,,,alt,SRC.osm,
RU.STN.207_km,207 км,ru,,,official,SRC.osm,
RU.STN.Kartaly_1,Kartaly 1,ru,,,official,SRC.osm,
RU.STN.Kartaly_1,Карталы-1,und,,,alt,SRC.osm,
RU.STN.Kartaly_1,Карталы́ пе́рвое,und,,,alt,SRC.osm,
RU.STN.Kartaly_1,Ҡарталы I,und,,,alt,SRC.osm,
RU.STN.Tumak,Tumak,ru,,,official,SRC.osm,
RU.STN.Tumak,Тума́к,und,,,alt,SRC.osm,
RU.STN.Tumak,Тумак,und,,,alt,SRC.osm,
RU.STN.Giryal,Gir'yal,ru,,,official,SRC.osm,
RU.STN.Giryal,Гирьял,und,,,alt,SRC.osm,
RU.STN.Shilda,Shil'da,ru,,,official,SRC.osm,
RU.STN.Shilda,Ши́льда,und,,,alt,SRC.osm,
RU.STN.Shilda,Шильда,und,,,alt,SRC.osm,
RU.STN.412_km,412 км,ru,,,official,SRC.osm,
RU.STN.Obgonnyy_punkt_216_km,Обгонный пункт 216 км,ru,,,official,SRC.osm,
RU.STN.Razezd_N_105,Разъезд N 105,ru,,,official,SRC.osm,
RU.STN.Kuvalzhikha,Kuvalzhikha,ru,,,official,SRC.osm,
RU.STN.Kuvalzhikha,Кува́лжиха,und,,,alt,SRC.osm,
RU.STN.Kuvalzhikha,Кувалжиха,und,,,alt,SRC.osm,
RU.STN.Nachalnoye,Nachal'noye,ru,,,official,SRC.osm,
RU.STN.Nachalnoye,Начальное,und,,,alt,SRC.osm,
RU.STN.Korkodin,Korkodin,ru,,,official,SRC.osm,
RU.STN.Korkodin,Коркодин,und,,,alt,SRC.osm,
RU.STN.Itkul,Itkul',ru,,,official,SRC.osm,
RU.STN.Itkul,Itkul,und,,,alt,SRC.osm,
RU.STN.Itkul,Іткуль,und,,,alt,SRC.osm,
RU.STN.Itkul,Итку́ль,und,,,alt,SRC.osm,
RU.STN.Itkul,Иткуль,und,,,alt,SRC.osm,
RU.STN.Itkul,Этҡол,und,,,alt,SRC.osm,
RU.STN.Silach,Silach,ru,,,official,SRC.osm,
RU.STN.Silach,Сила́ч,und,,,alt,SRC.osm,
RU.STN.Silach,Силач,und,,,alt,SRC.osm,
RU.STN.Tyubuk,Tyubuk,ru,,,official,SRC.osm,
RU.STN.Tyubuk,Тюбук,und,,,alt,SRC.osm,
RU.STN.Shumikha,Shumikha,ru,,,official,SRC.osm,
RU.STN.Shumikha,Шуми́ха,und,,,alt,SRC.osm,
RU.STN.Shumikha,Шумиха,und,,,alt,SRC.osm,
RU.STN.Shumikha,シュミハ,und,,,alt,SRC.osm,
RU.STN.Mishkino,Мишкино,ru,,,official,SRC.osm,
RU.STN.Mishkino,ミシキノ,und,,,alt,SRC.osm,
RU.STN.Vikhor,Вихорь,ru,,,official,SRC.osm,
RU.STN.Vikhor,2340 км,und,,,alt,SRC.osm,
RU.STN.Zagustay,Zagustay,ru,,,official,SRC.osm,
RU.STN.Zagustay,Загустай,und,,,alt,SRC.osm,
RU.STN.Murtoy,Муртой,ru,,,official,SRC.osm,
RU.STN.Gusinoe_Ozero,Гусиное Озеро,ru,,,official,SRC.osm,
RU.STN.Gusinoe_Ozero,グシノエ・オゼラ,und,,,alt,SRC.osm,
RU.STN.Selo_Selenduma,Село Селендума,ru,,,official,SRC.osm,
RU.STN.Selo_Selenduma,5822 км,und,,,alt,SRC.osm,
RU.STN.Khuzhir,Хужир,ru,,,official,SRC.osm,
RU.STN.Khuzhir,フジル,und,,,alt,SRC.osm,
RU.STN.Naushki,Naushki,ru,,,official,SRC.osm,
RU.STN.Naushki,Наашхи,und,,,alt,SRC.osm,
RU.STN.Naushki,Наушки,und,,,alt,SRC.osm,
RU.STN.Naushki,ナウシキ,und,,,alt,SRC.osm,
RU.STN.Khoit,Khoit,ru,,,official,SRC.osm,
RU.STN.Khoit,Хойт зөрлөг,und,,,alt,SRC.osm,
RU.STN.Dzhida,Dzhida,ru,,,official,SRC.osm,
RU.STN.Dzhida,Dschida,und,,,alt,SRC.osm,
RU.STN.Dzhida,Джида,und,,,alt,SRC.osm,
RU.STN.Dzhida,Жада,und,,,alt,SRC.osm,
RU.STN.Dzhida,ジダ,und,,,alt,SRC.osm,
RU.STN.Kolesnikovskiy,Колесниковский,ru,,,official,SRC.osm,
RU.STN.Kolesnikovskiy,2381 км,und,,,alt,SRC.osm,
RU.STN.Roza,Роза,ru,,,official,SRC.osm,
RU.STN.Roza,ローザ,und,,,alt,SRC.osm,
RU.STN.Vargashi,Варгаши,ru,,,official,SRC.osm,
RU.STN.Vargashi,ヴァルガシ,und,,,alt,SRC.osm,
RU.STN.Yurakhly,Юрахлы,ru,,,official,SRC.osm,
RU.STN.Kravtsevo,Кравцево,ru,,,official,SRC.osm,
RU.STN.Kukharevo,Кухарево,ru,,,official,SRC.osm,
RU.STN.Perekhvatka,Перехватка,ru,,,official,SRC.osm,
RU.STN.Krasnaya_Rechka,Красная Речка,ru,,,official,SRC.osm,
RU.STN.1287_km,1287 км,ru,,,official,SRC.osm,
RU.STN.Rabak,Рабак,ru,,,official,SRC.osm,
RU.STN.Badryash,Бадряш,ru,,,official,SRC.osm,
RU.STN.Karmanovo,Карманово,ru,,,official,SRC.osm,
RU.STN.Amzya,Амзя,ru,,,official,SRC.osm,
RU.STN.Amzya,アムジャ,und,,,alt,SRC.osm,
RU.STN.Kambarka,Камбарка,ru,,,official,SRC.osm,
RU.STN.Kambarka,カンバルカ,und,,,alt,SRC.osm,
RU.STN.Sovkhoz_Udmurtskiy,Совхоз Удмуртский,ru,,,official,SRC.osm,
RU.STN.Bugrysh,Бугрыш,ru,,,official,SRC.osm,
RU.STN.1117_km,1117 км,ru,,,official,SRC.osm,
RU.STN.993_km,993 км,ru,,,official,SRC.osm,
RU.STN.Ust-Lyuga,Усть-Люга,ru,,,official,SRC.osm,
RU.STN.Ust-Lyuga,962 км,und,,,alt,SRC.osm,
RU.STN.Zastrug,Заструг,ru,,,official,SRC.osm,
RU.STN.Yamnoe,Yamnoe,ru,,,official,SRC.osm,
RU.STN.Yamnoe,Ямное,und,,,alt,SRC.osm,
RU.STN.Mukhino,Мухино,ru,,,official,SRC.osm,
RU.STN.Mukhino,452 км,und,,,alt,SRC.osm,
RU.STN.Mukhino,664 км,und,,,alt,SRC.osm,
RU.STN.Mukhino,942 км,und,,,alt,SRC.osm,
RU.STN.Komarov_Brothers,Komarov Brothers,ru,,,official,SRC.osm,
RU.STN.Komarov_Brothers,Братья Комаровы,und,,,alt,SRC.osm,
RU.STN.Baylyangar,Байлянгар,ru,,,official,SRC.osm,
RU.STN.Baylyangar,915 км,und,,,alt,SRC.osm,
RU.STN.Koinsar,Коинсар,ru,,,official,SRC.osm,
RU.STN.Ishtugan,Иштуган,ru,,,official,SRC.osm,
RU.STN.Shemordan,Шемордан,ru,,,official,SRC.osm,
RU.STN.Shemordan,シェモルダン,und,,,alt,SRC.osm,
RU.STN.Korsa,Корса,ru,,,official,SRC.osm,
RU.STN.Smak-Korsa,Смак-Корса,ru,,,official,SRC.osm,
RU.STN.Smak-Korsa,871 км,und,,,alt,SRC.osm,
RU.STN.Iske_Kazan,Иске Казан,ru,,,official,SRC.osm,
RU.STN.Iske_Kazan,835 км,und,,,alt,SRC.osm,
RU.STN.Kamaevo,Камаево,ru,,,official,SRC.osm,
RU.STN.Starye_Biryuli,Старые Бирюли,ru,,,official,SRC.osm,
RU.STN.Starye_Biryuli,823 км,und,,,alt,SRC.osm,
RU.STN.Kurkachi,Куркачи,ru,,,official,SRC.osm,
RU.STN.Berezovka,Березовка,ru,,,official,SRC.osm,
RU.STN.Berezovka,807 км,und,,,alt,SRC.osm,
RU.STN.70_km-1,70 km,ru,,,official,SRC.osm,
RU.STN.70_km-1,70 км,und,,,alt,SRC.osm,
RU.STN.70_km-1,70-тӥ км,und,,,alt,SRC.osm,
RU.STN.Kvarsa,Кварса,ru,,,official,SRC.osm,
RU.STN.Ershov,Ершов,ru,,,official,SRC.osm,
RU.STN.Ershov,エルショフ,und,,,alt,SRC.osm,
RU.STN.Mavrinka,Мавринка,ru,,,official,SRC.osm,
RU.STN.Transportnyy,Транспортный,ru,,,official,SRC.osm,
RU.STN.Altata,Алтата,ru,,,official,SRC.osm,
RU.STN.Demyas,Демьяс,ru,,,official,SRC.osm,
RU.STN.Natalinskiy,Натальинский,ru,,,official,SRC.osm,
RU.STN.Luchshiy,Лучший,ru,,,official,SRC.osm,
RU.STN.Rukopol,Рукополь,ru,,,official,SRC.osm,
RU.STN.58_km,58 км,ru,,,official,SRC.osm,
RU.STN.58_km,58 km,und,,,alt,SRC.osm,
RU.STN.58_km,58 կմ,und,,,alt,SRC.osm,
RU.STN.58_km,58 კმ,und,,,alt,SRC.osm,
RU.STN.Rimsko-Korsakovka,Римско-Корсаковка,ru,,,official,SRC.osm,
RU.STN.Korshunikha-Angarskaya,Коршуниха-Ангарская,ru,,,official,SRC.osm,
RU.STN.Zemledelets,Земледелец,ru,,,official,SRC.osm,
RU.STN.Ak-Bulak,Ак-Булак,ru,,,official,SRC.osm,
RU.STN.Sagarchin,Сагарчин,ru,,,official,SRC.osm,
RU.STN.Ryabash,Рябаш,ru,,,official,SRC.osm,
RU.STN.1432_km,1432 км,ru,,,official,SRC.osm,
RU.STN.Maksyutovo,Максютово,ru,,,official,SRC.osm,
RU.STN.1451_km,1451 км,ru,,,official,SRC.osm,
RU.STN.Kayrakly,Кайраклы,ru,,,official,SRC.osm,
RU.STN.Chaykino,Чайкино,ru,,,official,SRC.osm,
RU.STN.Chaykino,1490 км,und,,,alt,SRC.osm,
RU.STN.Slak,Слак,ru,,,official,SRC.osm,
RU.STN.Mikrorayon_Yuzhnyy,Микрорайон Южный,ru,,,official,SRC.osm,
RU.STN.Mikrorayon_Yuzhnyy,1520 км,und,,,alt,SRC.osm,
RU.STN.Ismagilovo,Исмагилово,ru,,,official,SRC.osm,
RU.STN.Ismagilovo,1533 км,und,,,alt,SRC.osm,
RU.STN.Kazangul,Казангул,ru,,,official,SRC.osm,
RU.STN.Tukran,Тукран,ru,,,official,SRC.osm,
RU.STN.Sanatornaya-1,Санаторная,ru,,,official,SRC.osm,
RU.STN.Mysovtsevo,Мысовцево,ru,,,official,SRC.osm,
RU.STN.Mysovtsevo,1601 км,und,,,alt,SRC.osm,
RU.STN.Pravaya_Belaya,Правая Белая,ru,,,official,SRC.osm,
RU.STN.1691_km,1691 км,ru,,,official,SRC.osm,
RU.STN.Urman,Urman,ru,,,official,SRC.osm,
RU.STN.Urman,Урма́н,und,,,alt,SRC.osm,
RU.STN.Urman,Урман,und,,,alt,SRC.osm,
RU.STN.Urman,ウルマン,und,,,alt,SRC.osm,
RU.STN.Fatkulino,Фаткулино,ru,,,official,SRC.osm,
RU.STN.1705_km,1705 км,ru,,,official,SRC.osm,
RU.STN.Pamyat,Pamyat',ru,,,official,SRC.osm,
RU.STN.Pamyat,1710 км,und,,,alt,SRC.osm,
RU.STN.Pamyat,Память,und,,,alt,SRC.osm,
RU.STN.Kazayak,Kazayak,ru,,,official,SRC.osm,
RU.STN.Kazayak,Казаяк,und,,,alt,SRC.osm,
RU.STN.Kazayak,Ҡаҙаяҡ,und,,,alt,SRC.osm,
RU.STN.Kazayak,Կազայակ,und,,,alt,SRC.osm,
RU.STN.Blagovar,Благовар,ru,,,official,SRC.osm,
RU.STN.Yambakhta,Ямбахта,ru,,,official,SRC.osm,
RU.STN.Safarovo,Сафарово,ru,,,official,SRC.osm,
RU.STN.Chishmy-2,Чишмы-2,ru,,,official,SRC.osm,
RU.STN.Pokrov,Pokrov,ru,,,official,SRC.osm,
RU.STN.Pokrov,Покров,und,,,alt,SRC.osm,
RU.STN.Sklyar,Sklyar,ru,,,official,SRC.osm,
RU.STN.Sklyar,Скляр,und,,,alt,SRC.osm,
RU.STN.745_km,745 км,ru,,,official,SRC.osm,
RU.STN.Annensk,Annensk,ru,,,official,SRC.osm,
RU.STN.Annensk,А́нненск,und,,,alt,SRC.osm,
RU.STN.Annensk,Анненск,und,,,alt,SRC.osm,
RU.STN.Zapasnoe,Zapasnoe,ru,,,official,SRC.osm,
RU.STN.Zapasnoe,Запасное,und,,,alt,SRC.osm,
RU.STN.Subutak,Subutak,ru,,,official,SRC.osm,
RU.STN.Subutak,Суботак,und,,,alt,SRC.osm,
RU.STN.Subutak,Субута́к,und,,,alt,SRC.osm,
RU.STN.Subutak,Субутак,und,,,alt,SRC.osm,
RU.STN.Rastorguyevo,Rastorguyevo,ru,,,official,SRC.osm,
RU.STN.Rastorguyevo,Расторгуево,und,,,alt,SRC.osm,
RU.STN.Krestyakh,Krestyakh,ru,,,official,SRC.osm,
RU.STN.Ust-Barguzin_ne_rabotaet,"Усть-Баргузин, не работает",ru,,,official,SRC.osm,
RU.STN.Kuanda,Куанда,ru,,,official,SRC.osm,
RU.STN.Ozero,Озеро,ru,,,official,SRC.osm,
RU.STN.Golynki,Голынки,ru,,,official,SRC.osm,
RU.STN.Otrozhka,Отрожка,ru,,,official,SRC.osm,
RU.STN.Smolensk-Tsentralnyy,Смоленск-Центральный,ru,,,official,SRC.osm,
RU.STN.Smolensk-Tsentralnyy,Smolensk,und,,,alt,SRC.osm,
RU.STN.Smolensk-Tsentralnyy,Smolenskas,und,,,alt,SRC.osm,
RU.STN.Smolensk-Tsentralnyy,Смоленск,und,,,alt,SRC.osm,
RU.STN.Smolensk-Tsentralnyy,スモレンスク中央,und,,,alt,SRC.osm,
RU.STN.29_km,29 км,ru,,,official,SRC.osm,
RU.STN.29_km,29 km,und,,,alt,SRC.osm,
RU.STN.29_km,29 կմ,und,,,alt,SRC.osm,
RU.STN.29_km,29 კმ,und,,,alt,SRC.osm,
RU.STN.29_km,29км,und,,,alt,SRC.osm,
RU.STN.1988_km,1988 km,ru,,,official,SRC.osm,
RU.STN.1988_km,1988 км,und,,,alt,SRC.osm,
RU.STN.Syrostan,Syrostan,ru,,,official,SRC.osm,
RU.STN.Syrostan,Сарыстан,und,,,alt,SRC.osm,
RU.STN.Syrostan,Сиростан,und,,,alt,SRC.osm,
RU.STN.Syrostan,Сыроста́н,und,,,alt,SRC.osm,
RU.STN.Syrostan,Сыростан,und,,,alt,SRC.osm,
RU.STN.Syrostan,Һарыстан,und,,,alt,SRC.osm,
RU.STN.Syrostan,Սիրոստան,und,,,alt,SRC.osm,
RU.STN.Zavodskaya_platforma,Zavodskaya platforma,ru,,,official,SRC.osm,
RU.STN.Zavodskaya_platforma,Заводская платформа,und,,,alt,SRC.osm,
RU.STN.Salgan,Salgan,ru,,,official,SRC.osm,
RU.STN.Salgan,Салга́н,und,,,alt,SRC.osm,
RU.STN.Salgan,Салган,und,,,alt,SRC.osm,
RU.STN.Salgan,Салған,und,,,alt,SRC.osm,
RU.STN.Molochnaya,Молочная,ru,,,official,SRC.osm,
RU.STN.Edinover,Edinover,ru,,,official,SRC.osm,
RU.STN.Edinover,Единове́р,und,,,alt,SRC.osm,
RU.STN.Edinover,Единовер,und,,,alt,SRC.osm,
RU.STN.Suleya,Suleya,ru,,,official,SRC.osm,
RU.STN.Suleya,Souleïa,und,,,alt,SRC.osm,
RU.STN.Suleya,Силия,und,,,alt,SRC.osm,
RU.STN.Suleya,Сулея,und,,,alt,SRC.osm,
RU.STN.Suleya,Сулея́,und,,,alt,SRC.osm,
RU.STN.Suleya,Һилейә,und,,,alt,SRC.osm,
